사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020060500100641,2020년 6월 5일 21시,금요일,서울특별시 강남구 신사동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 기타,기타,교차로 - 교차로안,승용,남,54세,경상,승용,남,37세,경상
2020060500100705,2020년 6월 5일 23시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로안,승용,남,31세,상해없음,보행자,남,22세,경상
2020060500100706,2020년 6월 5일 23시,금요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 기타,기타,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,27세,경상
2020060500100709,2020년 6월 5일 23시,금요일,서울특별시 강남구 대치동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,51세,경상
2020060600100064,2020년 6월 6일 04시,토요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 기타,기타,단일로 - 기타,승용,여,31세,상해없음,승용,남,60세,경상
2020060600100115,2020년 6월 6일 09시,토요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,63세,상해없음,승용,여,49세,경상
2020060600100143,2020년 6월 6일 10시,토요일,서울특별시 강남구 역삼동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,남,25세,부상신고
2020060600100144,2020년 6월 6일 10시,토요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승합,남,58세,경상
2020060600100172,2020년 6월 6일 11시,토요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,46세,경상,승용,남,30세,상해없음
2020060600100286,2020년 6월 6일 14시,토요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,47세,상해없음,보행자,남,34세,경상
2020060600100449,2020년 6월 6일 18시,토요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,이륜,남,33세,중상
2020060600100508,2020년 6월 6일 20시,토요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,여,25세,경상
2020060600100543,2020년 6월 6일 21시,토요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,24세,경상
2020060600100586,2020년 6월 6일 23시,토요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,이륜,남,23세,경상
2020060700100002,2020년 6월 7일 00시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,33세,경상
2020060700100073,2020년 6월 7일 06시,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,이륜,남,43세,경상
2020060700100129,2020년 6월 7일 10시,일요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,37세,경상
2020060700100205,2020년 6월 7일 13시,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,여,43세,경상
2020060700100210,2020년 6월 7일 13시,일요일,서울특별시 강남구 개포동,중상사고,0,2,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,60세,상해없음,보행자,여,55세,중상
2020060700100425,2020년 6월 7일 19시,일요일,서울특별시 강남구 청담동,중상사고,0,1,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,45세,중상,승용,남,29세,부상신고
2020060800100071,2020년 6월 8일 07시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,54세,상해없음,승용,남,65세,경상
2020060800100073,2020년 6월 8일 07시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,이륜,남,31세,경상
2020060800100100,2020년 6월 8일 08시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,승용,남,42세,경상
2020060800100101,2020년 6월 8일 08시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,여,41세,경상
2020060800100225,2020년 6월 8일 11시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,62세,상해없음,승용,남,64세,상해없음
2020060800100264,2020년 6월 8일 12시,월요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,여,47세,경상
2020060800100268,2020년 6월 8일 12시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,58세,상해없음,승용,여,60세,경상
2020060800100316,2020년 6월 8일 13시,월요일,서울특별시 강남구 자곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,34세,상해없음,보행자,남,72세,중상
2020060800100348,2020년 6월 8일 14시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,33세,상해없음,승용,남,27세,경상
2020060800100354,2020년 6월 8일 14시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,개인형이동수단(PM),남,31세,경상
2020060800100478,2020년 6월 8일 17시,월요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,승용,남,48세,경상
2020060800100479,2020년 6월 8일 17시,월요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,여,35세,중상
2020060800100480,2020년 6월 8일 17시,월요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,27세,상해없음,보행자,여,64세,경상
2020060800100530,2020년 6월 8일 18시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,57세,상해없음,승용,남,64세,상해없음
2020060800100531,2020년 6월 8일 18시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,35세,경상
2020060800100533,2020년 6월 8일 18시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,43세,경상
2020060800100579,2020년 6월 8일 19시,월요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,28세,경상
2020060800100644,2020년 6월 8일 21시,월요일,서울특별시 강남구 청담동,부상신고사고,0,0,0,1,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,54세,상해없음,보행자,여,53세,부상신고
2020060800100648,2020년 6월 8일 21시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,31세,경상
2020060900100220,2020년 6월 9일 11시,화요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,경상,승용,남,61세,경상
2020060900100254,2020년 6월 9일 12시,화요일,서울특별시 강남구 청담동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,28세,중상
2020060900100255,2020년 6월 9일 12시,화요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,29세,경상
2020060900100331,2020년 6월 9일 14시,화요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,43세,경상,승용,남,58세,상해없음
2020060900100332,2020년 6월 9일 14시,화요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,45세,기타불명,승용,여,64세,경상
2020060900100375,2020년 6월 9일 15시,화요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,12세,경상
2020060900100418,2020년 6월 9일 16시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,개인형이동수단(PM),여,22세,상해없음,보행자,남,32세,경상
2020060900100518,2020년 6월 9일 18시,화요일,서울특별시 강남구 개포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,51세,중상,승용,남,42세,상해없음
2020060900100585,2020년 6월 9일 19시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,기타불명,승용,남,49세,경상
2020060900100587,2020년 6월 9일 19시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,29세,경상
2020060900100613,2020년 6월 9일 20시,화요일,서울특별시 강남구 삼성동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,31세,상해없음,보행자,여,18세,중상
2020060900100673,2020년 6월 9일 22시,화요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,개인형이동수단(PM),남,22세,부상신고
2020060900100700,2020년 6월 9일 23시,화요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,32세,경상
2020061000100040,2020년 6월 10일 06시,수요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,여,37세,중상
2020061000100067,2020년 6월 10일 07시,수요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,여,45세,경상
2020061000100179,2020년 6월 10일 10시,수요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,승용,남,21세,경상
2020061000100313,2020년 6월 10일 14시,수요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,30세,경상,승용,여,56세,상해없음
2020061000100349,2020년 6월 10일 15시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,남,36세,경상
2020061000100495,2020년 6월 10일 18시,수요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,맑음,단일로 - 기타,이륜,남,32세,경상,승용,여,55세,상해없음
2020061000100496,2020년 6월 10일 18시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,32세,경상
2020061000100499,2020년 6월 10일 18시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,보행자,남,24세,경상
2020061000100551,2020년 6월 10일 19시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,26세,기타불명,승용,남,44세,경상
2020061000100553,2020년 6월 10일 19시,수요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,48세,상해없음,보행자,여,69세,중상
2020061000100582,2020년 6월 10일 20시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,69세,상해없음,승용,남,32세,경상
2020061000100583,2020년 6월 10일 20시,수요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,33세,상해없음,승용,남,27세,경상
2020061000100584,2020년 6월 10일 20시,수요일,서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,29세,경상,승용,남,47세,기타불명
2020061000100588,2020년 6월 10일 20시,수요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,39세,경상,승용,남,63세,상해없음
2020061000100642,2020년 6월 10일 21시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,이륜,남,40세,경상
2020061000100643,2020년 6월 10일 21시,수요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,34세,경상
2020061000100703,2020년 6월 10일 22시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,29세,상해없음,승용,남,23세,경상
2020061100100003,2020년 6월 11일 00시,목요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,55세,상해없음
2020061100100004,2020년 6월 11일 00시,목요일,서울특별시 강남구 대치동,중상사고,0,2,3,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,부상신고,승용,남,62세,중상
2020061100100076,2020년 6월 11일 06시,목요일,서울특별시 강남구 삼성동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,48세,상해없음,승용,남,30세,경상
2020061100100086,2020년 6월 11일 07시,목요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,기타불명,화물,남,48세,경상
2020061100100149,2020년 6월 11일 09시,목요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,56세,경상,자전거,남,62세,기타불명
2020061100100242,2020년 6월 11일 12시,목요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,63세,상해없음,승용,남,28세,기타불명
2020061100100274,2020년 6월 11일 13시,목요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,상해없음,보행자,남,38세,중상
2020061100100359,2020년 6월 11일 15시,목요일,서울특별시 강남구 도곡동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,68세,기타불명,이륜,남,27세,부상신고
2020061100100425,2020년 6월 11일 17시,목요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,68세,상해없음,승용,여,30세,경상
2020061100100545,2020년 6월 11일 20시,목요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,30세,경상
2020061100100580,2020년 6월 11일 21시,목요일,서울특별시 강남구 압구정동,중상사고,0,2,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,51세,중상,자전거,남,32세,중상
2020061100100612,2020년 6월 11일 22시,목요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,31세,경상
2020061200100003,2020년 6월 12일 00시,금요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승합,남,49세,상해없음
2020061200100014,2020년 6월 12일 01시,금요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 후진중충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,남,52세,경상
2020061200100048,2020년 6월 12일 06시,금요일,서울특별시 강남구 신사동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,보행자,여,27세,중상
2020061200100049,2020년 6월 12일 06시,금요일,서울특별시 강남구 논현동,경상사고,0,0,1,1,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,부상신고,승용,여,64세,경상
2020061200100175,2020년 6월 12일 10시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,여,25세,경상
2020061200100291,2020년 6월 12일 13시,금요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,44세,상해없음,이륜,남,40세,경상
2020061200100293,2020년 6월 12일 13시,금요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,이륜,남,37세,부상신고
2020061200100491,2020년 6월 12일 18시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 기타,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,여,35세,경상
2020061200100492,2020년 6월 12일 18시,금요일,서울특별시 강남구 청담동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,여,41세,중상
2020061200100546,2020년 6월 12일 19시,금요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 기타,맑음,단일로 - 기타,승용,여,50세,경상,승용,남,51세,상해없음
2020061200100670,2020년 6월 12일 22시,금요일,서울특별시 강남구 압구정동,경상사고,0,0,4,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,승용,남,70세,경상
2020061200100672,2020년 6월 12일 22시,금요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,18세,상해없음,승합,남,51세,경상
2020061200100673,2020년 6월 12일 22시,금요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,이륜,남,43세,경상
2020061300100007,2020년 6월 13일 00시,토요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,이륜,남,24세,경상
2020061300100207,2020년 6월 13일 11시,토요일,서울특별시 강남구 논현동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,경상,이륜,남,42세,경상
2020061300100239,2020년 6월 13일 12시,토요일,서울특별시 강남구 도곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,29세,중상
2020061300100288,2020년 6월 13일 13시,토요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,39세,경상
2020061300100446,2020년 6월 13일 17시,토요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,자전거,기타불명,미분류,기타불명,보행자,남,49세,경상
2020061300100486,2020년 6월 13일 18시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,53세,경상,승용,남,50세,경상
2020061300100491,2020년 6월 13일 18시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,31세,상해없음,승용,남,26세,경상
2020061300100492,2020년 6월 13일 18시,토요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,남,37세,경상
2020061300100523,2020년 6월 13일 19시,토요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,82세,상해없음,승용,남,39세,경상
2020061300100593,2020년 6월 13일 21시,토요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,여,28세,경상
2020061300100628,2020년 6월 13일 22시,토요일,서울특별시 강남구 논현동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,31세,중상,승용,남,64세,경상
2020061400100003,2020년 6월 14일 00시,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,20세,경상,승용,남,59세,상해없음
2020061400100169,2020년 6월 14일 12시,일요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,79세,상해없음,이륜,남,40세,중상
2020061400100196,2020년 6월 14일 13시,일요일,서울특별시 강남구 개포동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,49세,경상,승용,남,41세,경상
2020061400100269,2020년 6월 14일 15시,일요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,39세,부상신고
2020061400100305,2020년 6월 14일 16시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,경상,승용,남,56세,상해없음
2020061400100306,2020년 6월 14일 16시,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,51세,상해없음,승용,남,25세,경상
2020061400100363,2020년 6월 14일 18시,일요일,서울특별시 강남구 율현동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,여,39세,경상
2020061400100432,2020년 6월 14일 20시,일요일,서울특별시 강남구 논현동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,기타불명,승용,남,70세,경상
2020061400100506,2020년 6월 14일 23시,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,30세,경상
2020061500100001,2020년 6월 15일 00시,월요일,서울특별시 강남구 청담동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,29세,중상,,,,
2020061500100023,2020년 6월 15일 03시,월요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,27세,경상
2020061500100178,2020년 6월 15일 10시,월요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,이륜,여,28세,경상,,,,
2020061500100215,2020년 6월 15일 11시,월요일,서울특별시 강남구 개포동,중상사고,0,1,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,기타 - 기타,승용,여,64세,중상,승용,여,25세,경상
